base_model_name,suspect_model_name,num_pairs,avg_js_divergence,avg_prefix_match_rate,avg_lcs_ratio,avg_sig_overlap_rate,avg_text_score,bottom_k_vocab_size,per_pair_js_json
hZzy/qwen2.5-0.5b-sft3-25-1,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.45725069046020506,0.0,0.013433869260288476,0.0,0.004477956420096158,2000,"[0.3861713409423828, 0.3861713409423828, 0.5177228450775146, 0.5177228450775146, 0.44613903760910034, 0.44613903760910034, 0.4506092071533203, 0.4506092071533203, 0.4856110215187073, 0.4856110215187073]"
akhadangi/Qwen2.5-0.5B-0.01-L,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.3834172010421753,0.0,0.0451651042482961,0.0,0.015055034749432032,2000,"[0.3544256091117859, 0.3544256091117859, 0.3688676953315735, 0.3688676953315735, 0.37078648805618286, 0.37078648805618286, 0.4063720107078552, 0.4063720107078552, 0.416634202003479, 0.416634202003479]"
akhadangi/Qwen2.5-0.5B-0.1-L,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4601456463336945,0.0,0.05681310153792655,0.0,0.018937700512642184,2000,"[0.46807557344436646, 0.46807557344436646, 0.5182198286056519, 0.5182198286056519, 0.4784604609012604, 0.4784604609012604, 0.40060269832611084, 0.40060269832611084, 0.43536967039108276, 0.43536967039108276]"
JayHyeon/Qwen2.5-0.5B_ultrainteract_sft_2e-5_1ep,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4628747135400772,0.0,0.02685937970490816,0.0,0.00895312656830272,2000,"[0.4188845455646515, 0.4188845157623291, 0.407448410987854, 0.407448410987854, 0.4585850238800049, 0.4585850238800049, 0.4375186562538147, 0.4375186562538147, 0.5919369459152222, 0.5919369459152222]"
conorbranagan/outputs,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.39911243319511414,0.0,0.0,0.0,0.0,2000,"[0.5292980670928955, 0.5292980670928955, 0.34335166215896606, 0.34335166215896606, 0.38267815113067627, 0.38267815113067627, 0.3544928729534149, 0.3544928729534149, 0.3857414126396179, 0.3857414126396179]"
conorbranagan/Qwen2.5-0.5B-fake-news,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5110966324806213,0.0,0.014814814814814814,0.0,0.0049382716049382715,2000,"[0.4771595001220703, 0.4771595001220703, 0.5703755617141724, 0.5703755617141724, 0.46167656779289246, 0.46167656779289246, 0.48741716146469116, 0.48741716146469116, 0.558854341506958, 0.5588544011116028]"
alamios/Qwenstral-Small-3.1-0.5B,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4949114680290222,0.0,0.007120069009899634,0.0,0.0023733563366332114,2000,"[0.5321447849273682, 0.5321447849273682, 0.5214614868164062, 0.5214614868164062, 0.4571360945701599, 0.4571360945701599, 0.434956431388855, 0.434956431388855, 0.5288585424423218, 0.5288585424423218]"
alamios/QwQwen-0.5B,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.45830518305301665,0.0,0.05054945054945055,0.0,0.01684981684981685,2000,"[0.5119249820709229, 0.5119250416755676, 0.42844927310943604, 0.42844927310943604, 0.45618364214897156, 0.45618364214897156, 0.41005247831344604, 0.41005250811576843, 0.48491549491882324, 0.48491549491882324]"
alamios/QwenSeek-R1-32B-0.5B,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.47833805084228515,0.0,0.005533966609096143,0.0,0.0018446555363653809,2000,"[0.40197470784187317, 0.40197470784187317, 0.4474361836910248, 0.4474361836910248, 0.6068921089172363, 0.6068921089172363, 0.4990622401237488, 0.4990622401237488, 0.4363250136375427, 0.4363250136375427]"
YOYO-AI/Qwen2.5-0.5B-YOYO,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5492902725934983,0.0,0.0,0.0,0.0,2000,"[0.6199655532836914, 0.6199655532836914, 0.46436381340026855, 0.46436384320259094, 0.6187007427215576, 0.6187007427215576, 0.4733649492263794, 0.4733649492263794, 0.5700563192367554, 0.5700562596321106]"
genovalabs/Qwen2.5-0.5B-Instruct,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.565089350938797,0.0,0.012643220526432205,0.0,0.004214406842144068,2000,"[0.6164025664329529, 0.6164025664329529, 0.6133764982223511, 0.6133764982223511, 0.555617094039917, 0.555617094039917, 0.46929970383644104, 0.46929970383644104, 0.570750892162323, 0.570750892162323]"
eagle0504/fine-tuned-Qwen2.5-0.5B-openai-gsm8k-enhanced-v1,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4794327825307846,0.0,0.10508679245283019,0.0,0.03502893081761006,2000,"[0.4633662700653076, 0.4633662700653076, 0.4979357123374939, 0.4979357123374939, 0.4157020151615143, 0.4157019257545471, 0.5500109195709229, 0.5500109195709229, 0.47014904022216797, 0.47014904022216797]"
alamios/Qwemma-3-0.5B,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5226335465908051,0.0,0.02282445046672689,0.0,0.00760815015557563,2000,"[0.48181700706481934, 0.48181700706481934, 0.5761582851409912, 0.5761582851409912, 0.49221211671829224, 0.49221211671829224, 0.530723512172699, 0.5307234525680542, 0.5322568416595459, 0.5322568416595459]"
Bakanayatsu/runner-Qwen2.5-0.5B-v1,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.666563230752945,0.0,0.1584253643873584,0.0,0.052808454795786136,2000,"[0.6745849251747131, 0.6745849847793579, 0.6700310111045837, 0.6700310707092285, 0.6728678345680237, 0.6728678941726685, 0.6586623191833496, 0.6586623191833496, 0.6566699743270874, 0.6566699743270874]"
Gensyn/Qwen2.5-0.5B-Instruct,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5913963735103607,0.0,0.022403593553042965,0.0,0.007467864517680989,2000,"[0.6184974312782288, 0.6184974312782288, 0.5383061170578003, 0.5383061170578003, 0.6253418922424316, 0.6253418922424316, 0.5723944902420044, 0.5723944902420044, 0.6024419665336609, 0.6024419069290161]"
rdsm/QwenPhi-4-0.5b-Draft,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.3416897296905518,0.0,0.06290499371615016,0.0,0.02096833123871672,2000,"[0.31409692764282227, 0.31409692764282227, 0.43044397234916687, 0.43044397234916687, 0.3488408625125885, 0.3488408625125885, 0.32636559009552, 0.32636559009552, 0.28870129585266113, 0.28870129585266113]"
YumeAyai/nailong,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.3819283366203308,0.0,0.08914337704937658,0.0,0.02971445901645886,2000,"[0.4149171710014343, 0.4149171710014343, 0.517122745513916, 0.517122745513916, 0.3150802552700043, 0.3150802552700043, 0.33121493458747864, 0.33121493458747864, 0.3313065767288208, 0.3313065767288208]"
thundax/Qwen2.5-0.5B-Sign,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5557230889797211,0.0,0.0,0.0,0.0,2000,"[0.47747617959976196, 0.47747617959976196, 0.6005173921585083, 0.6005173921585083, 0.5606876015663147, 0.5606876611709595, 0.6405518054962158, 0.6405516862869263, 0.49938249588012695, 0.49938249588012695]"
Vikhrmodels/salt-qwen2.5-0.5b-tts,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.43534265756607055,0.0,0.0,0.0,0.0,2000,"[0.4291532337665558, 0.4291532337665558, 0.43852466344833374, 0.43852466344833374, 0.42484110593795776, 0.42484110593795776, 0.4743896424770355, 0.4743896424770355, 0.40980464220046997, 0.40980464220046997]"
bedobedo/Qwen2.5-0.5B-Instruct-Dir,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5676376700401307,0.0,0.042001102260464634,0.0,0.014000367420154878,2000,"[0.56083083152771, 0.56083083152771, 0.597834587097168, 0.597834587097168, 0.5174487829208374, 0.5174487829208374, 0.6012752056121826, 0.6012752056121826, 0.5607989430427551, 0.5607989430427551]"
liumy2010/Qwen2.5-0.5B-countdown-SFT,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.37639912962913513,0.0,0.038887163561076604,0.0,0.0129623878536922,2000,"[0.41619816422462463, 0.41619816422462463, 0.3677777945995331, 0.3677777945995331, 0.31629183888435364, 0.31629183888435364, 0.4660748243331909, 0.4660748243331909, 0.3156530261039734, 0.3156530261039734]"
liumy2010/Qwen2.5-0.5B-math-SFT,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.45505338311195376,0.0,0.06014885751046399,0.0,0.020049619170154662,2000,"[0.41187164187431335, 0.41187164187431335, 0.45489418506622314, 0.45489418506622314, 0.6103222966194153, 0.6103222966194153, 0.399249792098999, 0.39924973249435425, 0.39892902970314026, 0.39892902970314026]"
liumy2010/Qwen2.5-0.5B-kk_logic-SFT,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.43036375343799593,0.0,0.03129483282674772,0.0,0.01043161094224924,2000,"[0.4873228967189789, 0.48732292652130127, 0.47515368461608887, 0.47515368461608887, 0.4182005524635315, 0.4182005524635315, 0.40088051557540894, 0.40088051557540894, 0.3702611029148102, 0.3702611029148102]"
liumy2010/Qwen2.5-0.5B-countdown-RFT,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.42159226536750793,0.0,0.02403846153846154,0.0,0.008012820512820514,2000,"[0.34793370962142944, 0.34793370962142944, 0.48337575793266296, 0.48337575793266296, 0.46512559056282043, 0.46512559056282043, 0.43040257692337036, 0.43040257692337036, 0.38112369179725647, 0.38112369179725647]"
liumy2010/Qwen2.5-0.5B-countdown-SFT-RFT,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4623640596866608,0.0,0.07099734027108329,0.0,0.023665780090361094,2000,"[0.5672729015350342, 0.5672729015350342, 0.3758676052093506, 0.3758676052093506, 0.5681008100509644, 0.5681008100509644, 0.3854609429836273, 0.3854609429836273, 0.4151180386543274, 0.4151180386543274]"
liumy2010/Qwen2.5-0.5B-countdown-UFT,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.3727973222732544,0.0,0.023214285714285715,0.0,0.007738095238095238,2000,"[0.42114558815956116, 0.42114558815956116, 0.36318475008010864, 0.36318475008010864, 0.3780837059020996, 0.3780837059020996, 0.3861755430698395, 0.3861755430698395, 0.3153970241546631, 0.3153970241546631]"
liumy2010/Qwen2.5-0.5B-countdown-R3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4369273215532303,0.0,0.003587443946188341,0.0,0.001195814648729447,2000,"[0.3950965106487274, 0.3950965106487274, 0.3838294446468353, 0.3838294446468353, 0.3550768494606018, 0.3550768792629242, 0.5970683097839355, 0.5970683097839355, 0.45356547832489014, 0.45356547832489014]"
Aleksandr505/phishing-text-classifier-qwen-2.5-0.5B,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.3072203263640404,0.0,0.0,0.0,0.0,2000,"[0.4933525621891022, 0.4933525621891022, 0.26292890310287476, 0.26292890310287476, 0.331807404756546, 0.3318074345588684, 0.1893155723810196, 0.1893155574798584, 0.25869718194007874, 0.25869718194007874]"
JayHyeon/Qwen2.5-0.5B_ultrainteract_sft_1e-5_1ep-ultrainteract,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.41367668509483335,0.0,0.026062322946175637,0.0,0.008687440982058545,2000,"[0.3649027943611145, 0.3649027943611145, 0.36395686864852905, 0.36395686864852905, 0.45367521047592163, 0.45367515087127686, 0.35311752557754517, 0.35311752557754517, 0.5327310562133789, 0.5327310562133789]"
liumy2010/Qwen2.5-0.5B-math-SFT-RFT,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4784912526607513,0.0,0.0,0.0,0.0,2000,"[0.5052781105041504, 0.5052781105041504, 0.44753849506378174, 0.44753849506378174, 0.44681382179260254, 0.44681382179260254, 0.45268258452415466, 0.45268258452415466, 0.5401432514190674, 0.5401432514190674]"
DexinR/qwen2.5-math220k-ckpt15000,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.426887446641922,0.0,0.012182741116751269,0.0,0.0040609137055837565,2000,"[0.43061041831970215, 0.43061041831970215, 0.34743717312812805, 0.34743717312812805, 0.3774396479129791, 0.3774396479129791, 0.5483322739601135, 0.5483322143554688, 0.4306177496910095, 0.4306177496910095]"
Silin1590/Qwen-0d5B-Int-Soc-CoA,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5411430418491363,0.0,0.06413721764552474,0.0,0.021379072548508248,2000,"[0.5346888303756714, 0.5346888303756714, 0.4862392544746399, 0.4862392544746399, 0.6133229732513428, 0.6133229732513428, 0.5433892011642456, 0.5433892011642456, 0.5280749797821045, 0.5280749201774597]"
Silin1590/Qwen-0d5B-Int-CoT,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4246548473834991,0.0,0.051329096435479414,0.0,0.01710969881182647,2000,"[0.37531518936157227, 0.37531518936157227, 0.5633987188339233, 0.5633987188339233, 0.40614214539527893, 0.40614214539527893, 0.3952786326408386, 0.3952786326408386, 0.38313955068588257, 0.38313955068588257]"
Vikhrmodels/salt-qwen2.5-0.5b-asr,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4088040679693222,0.0,0.1984684920129325,0.0,0.06615616400431083,2000,"[0.45922648906707764, 0.45922648906707764, 0.4170702397823334, 0.417070209980011, 0.4435487985610962, 0.4435487985610962, 0.3756902813911438, 0.3756903409957886, 0.34848451614379883, 0.34848451614379883]"
stpete2/Qwen2.5-0.5b-gsm8k-drgrpocppo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.3963783085346222,0.0,0.050716440422322775,0.0,0.016905480140774257,2000,"[0.32239830493927, 0.32239818572998047, 0.36955970525741577, 0.36955970525741577, 0.5142056941986084, 0.5142056941986084, 0.40403425693511963, 0.40403425693511963, 0.3716936409473419, 0.3716936409473419]"
sarad777/xmodel777,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5832120776176453,0.0,0.006557377049180328,0.0,0.002185792349726776,2000,"[0.5462287664413452, 0.5462287664413452, 0.6065633893013, 0.6065634489059448, 0.5419485569000244, 0.5419486165046692, 0.6373536586761475, 0.6373536586761475, 0.5839659571647644, 0.5839659571647644]"
Vikhrmodels/salt-qwen2.5-0.5b-asr-tts,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.43119017481803895,0.0,0.0,0.0,0.0,2000,"[0.512886643409729, 0.512886643409729, 0.38578253984451294, 0.3857825994491577, 0.3870323896408081, 0.3870324492454529, 0.39447924494743347, 0.39447924494743347, 0.4757699966430664, 0.4757699966430664]"
Silin1590/Qwen-0d5B-Int-Soc-CoA-Fg,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5603276073932648,0.0,0.09213191249958633,0.0,0.03071063749986211,2000,"[0.5957832932472229, 0.5957832932472229, 0.5697166323661804, 0.5697166323661804, 0.5086474418640137, 0.5086473226547241, 0.5731756687164307, 0.5731756687164307, 0.5543150901794434, 0.5543150305747986]"
stpete2/Qwen2.5-0.5B-gsm8k-sft,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4406863272190094,0.0,0.0048484848484848485,0.0,0.0016161616161616162,2000,"[0.4004878103733063, 0.4004878103733063, 0.4012332856655121, 0.4012332856655121, 0.4168095290660858, 0.4168095290660858, 0.5129795074462891, 0.5129795074462891, 0.47192150354385376, 0.47192150354385376]"
